id,type,uid,content,add_time,ups
6700015932277474523,0,1560596102,"你去给飘gexia
你去给飘哥洗啊",580796,0
6699829032480513708,0,4259469818,凡凡你来了,580000,1
6699833387577356982,0,501271092,凡凡,580602,0
6699831583691090537,0,3533151067,感觉凡凡腰很不好,580491,0
6700131960819135557,0,2512476627,凡凡刚到没多久,581831,1
6699837124198908741,0,3225119400,凡凡！！！！,581379,0
6699830114812273610,0,1676620071,凡哥来咯,581230,0
6700378839834401286,0,1936065157,吴亦凡经历了什么🤔这新造型,582000,0
6699837188623418240,0,254921852,吴亦凡,582000,1
6699825227139484263,0,1222821224,就我一个,582417,1
6700024238744247907,0,2976496387,"凡凡
凡凡",582234,0
6699968898090552917,0,68782322,你的凡凡,582000,0
6699828100472609177,0,1623875247,这不是一个人的吗,582311,0
6699856868163581631,0,1390143497,给凡凡上大碗宽面,583061,1
6699830157761946615,0,1676620071,凡好帅,583386,2
6700146851470763339,0,2346838102,丽坤话好少,583490,0
6700143686079863484,0,2452532286,凡凡这发型让我想到表情包金馆长了😂😂😂,583187,0
6700010619402914214,0,3707439870,凡凡终于出来了,583391,0
6699852852369158112,0,1502373731,减肥路上的绊脚石,584000,1
6699998181177598058,0,4011362737,我凡出来了,584772,0
6699840689021767949,0,1000956269,凡凡,584735,1
6699850146539760366,0,3292935892,丽坤给凡凡盛面，感动,584876,0
6699832902246051968,0,2633969505,啊啊啊啊啊凡凡来啦,584497,0
6700317056729812844,0,1999520908,他是不是腰痛啊,585000,0
6700131647286522691,0,3272158344,宋茜哈哈哈啊,585628,0
6699856954062927582,0,1390143497,晚上就吃大碗宽面了！！真好,585755,0
6699822637274200996,0,2791596722,人那,585776,0
6700403394162461100,0,2937591713,吴亦凡你的白的狗被赶跑了,586000,0
6700148505033173748,0,425827285,韩团出身的人 十个里有九个都有腰伤,586000,0
6699943111106897731,0,3921746334,凡凡来了,587000,1
6700151253812245603,0,4251755915,茜茜好吃吧～,587880,0
6699898473511784900,0,4273767066,终于等到你我凡,587000,0
6699886258624794073,0,2647404929,这里 三集都这个镜头  ,587000,0
6699830866431551278,0,266635310,大晚上的我看饿了,587000,0
6699830278021031050,0,3060016825,凡凡是我的,587071,0
6700009919323242937,0,3316214241,凡凡你终于出现了,588908,1
6700072956558373814,0,420868427,凡哥哥,588917,0
6700231419376887126,0,1736888295,个人觉得王丽坤好,589171,0
6700174747283378401,0,1359075209,坤坤凡凡,589000,0
6700138209996556528,0,4015562636,凡凡终于出来了,589000,0
6700029598863451325,0,2773995437,我凡终于出来了,589692,0
6699868464575283970,0,3565373669,来看凡凡,589000,0
6700208862208639965,0,1897911126,凡凡终于出来了,590799,0
6700073008097981427,0,420868427,终于来了我凡,591371,0
6699969031234539157,0,68782322,凡凡小可爱上线了,592000,4
6699827851364505656,0,3501622291,凡凡我会煮大宽面,592117,2
6700029706237634081,0,4281785850,阿凡啊啊啊啊,592297,0
6700337685457743274,0,1003250087,凡凡,593613,0
6700090823622340709,0,3171450800,陈乔恩一直都很装,594000,8
6699943304380426100,0,3921746334,快凡凡终于露脸了,596000,0
6699834220801013392,0,576061952,凡哥来点面！,596017,0
6700068610051466095,0,3272301327,陈乔恩胖了,597733,1
6700232798061389514,0,1322892623,好吃就好吃，还好好吃,597000,0
6699981173107092375,0,1905820988,陈乔恩呀，你觉得黄老师做的好涵哥做的，谁的更好吃呢,598531,7
6699829943013581545,0,2115336870,陈乔恩好嗲,598567,1
6700388155618476757,0,2640956327,凡凡,598003,0
6699890918664310701,0,1071701838,感觉乔恩胖了,599061,9
6699872166837093804,0,567738683,感觉妹妹也想吃哈哈哈抿嘴了,601739,3
6699827374623135158,0,732430571,来看凡凡啦,601000,1
6699995342204212991,0,46815061,宋茜好漂亮呀,601898,0
6699831875748867013,0,2376162896,吴亦凡，哇哈哈哈哈哈哈哈哈哈好可爱,602103,3
6700076585805742311,0,1111260343,宋茜好可爱啊,602000,0
6700043789435431273,0,2051711661,吴亦凡好好看吖,602938,0
6699851924656221746,0,4207221220,人好少,602132,0
6700126115368640781,0,1865773256,我家凡凡好帅,604636,1
6700107187447751737,0,219605493,BGM：10CM 喜欢春天吗,604012,0
6699833559376049036,0,501271092,吴亦凡好帅！,604670,1
6699822297971784066,0,2474439223,第一么，没有人,604990,0
6700182718742687900,0,212609718,饿了啥都好吃,605000,0
6700131733185868685,0,3272158344,宋茜眼睛真好看,605370,0
6699823135490408142,0,3472641761,吴亦凡1太可爱了吧(๑• . •๑),607363,7
6700174876132397412,0,1359075209,哇塞坤给凡乘面,607000,1
6700402419204883877,0,3616276618,认真吃面啦,607032,0
6700011422561800781,0,3369983148,凡凡来吃面看,607545,0
6699827125515031636,0,3535049964,做饭的人最喜欢听夸奖的话 听着就高兴,608145,22
6700184166146668046,0,4164595585,啊 这四个女生在一起  感觉太棒了  黄老师一脸开心  哈哈哈哈,608000,1
6699996639284337498,0,1595481740,吴亦凡吃饭看着好香,608267,2
6700085467798118102,0,3459762802,一群没见过世面的女演员！,609463,3
6699927614864890820,0,1688952310,吴亦凡吃饭好可爱 肉肉的,609000,3
6699823431843152009,0,2758831497,陈乔恩胖了,609000,3
6699829208574173062,0,4259469818,凡凡你吃东西怎么那么可爱,609000,2
6699851980490796625,0,4207221220,喜欢我凡,609971,1
6699832970965528799,0,739922680,凡凡吃饭好可爱,609321,0
6699828001688361247,0,2695863246,吴亦凡为什么要留个这个发型？,610802,6
6700099112909228608,0,2974490382,这吃相好接地气哈哈哈哈啊哈,610000,1
6699829659545739684,0,1375029521,凡凡吃的好认真哈哈哈,610929,2
6700147487125923731,0,2860368743,对不起，陈乔恩口音就是这样,610294,0
6700076645935284519,0,1111260343,宋茜是一直在吃哈哈哈哈哈,610000,1
6700136981635908873,0,2481583952,陈乔恩吃胖了,610533,0
6699857155926390549,0,1390143497,看凡凡吃面食欲大增,611862,2
6700207148516687904,0,2846025036,凡凡吃面好接地气,611566,1
6700058873360595515,0,2614378007,凡哥,611910,0
6699833628095525859,0,501271092,太可爱了叭凡凡,611432,0
6699847840142321221,0,3344627886,我凡吃东西好可爱，小嘴嘟嘟的,612869,4
6700393958119300715,0,2322593314,看凡凡吃东西也是一种享受啊啊,612000,0
6699831940173376530,0,2376162896,有我,613242,0
6699831785554553673,0,3533151067,凡哥吃面自动配音效,613592,0
6699967119974091407,0,1274257775,吴亦凡吃东西真可爱哈哈,614000,3
6700114686460656621,0,1413766181,hhhhhhhh凡凡好可爱,614719,0
6700372788225475506,0,1491012983,好吃吃,614948,0
6700078548605798321,0,3919610751,吴亦凡这么可爱的吗,614917,0
6700050292015927693,0,3474656811,聊天有点尴尬😅,614000,0
6699842119245878761,0,1808936225,吴亦凡真的胖了很多,614977,0
6700128894212483685,0,459590253,前面说涵哥的可能没看过野生厨房,615000,0
6700062670111689289,0,1285254390,因为吴亦凡那会儿开演唱会做造型啥的吧,615117,0
6700051073699976561,0,4069667992,吴亦凡吃饭这么萌的吗 吸,615226,0
6699981379265522718,0,1905820988,平常都不让吃那么多饭，都上这来放飞自我了,615024,0
6700010086826967988,0,4202817511,何老师也是个狠人，又在吃，主要还不胖,616887,1
6700142328870196782,0,1098543706,宋茜好可爱又勤劳,616850,0
6699870620648866997,0,686134893,宋茜好美,616000,0
6699858916862982497,0,2299283614,想留就留了呗,616795,0
6699995561247545254,0,46815061,宋茜好青春，像90后,617912,4
6699824913606871185,0,2503597975,半夜十二点半看着她们吃，默默的起床泡了一碗面，边看边吃！,617000,1
6699889720368435020,0,359334459,喜欢就留呗，我也很喜欢吴亦凡留长发,617076,0
6700151898057340563,0,1655908709,你管人留啥发型呢,618776,1
6699852732110073779,0,2358851317,留啥发型是他的自由吧，再说了也不是很丑啊,618444,1
6700006719572597932,0,1435992078,那么丑吴,618000,0
6699846220939649623,0,4061134439,plus版好多我茜哦 开心,620795,5
6700017766228515207,0,1811584071,吴亦凡这头型太难看了,620926,1
6699979489479911189,0,2210387175,高兴就留呗,620000,0
6699827464817448500,0,1097390743,我凡太好玩了吧,620040,0
6699930312104353090,0,311021982,小动物都喜欢宋茜,621613,4
6700193009484338749,0,3902171502,哈哈好可爱宋茜,621893,0
6699984067915051935,0,1239080461,胖了也爱，但你演唱会咋又瘦了，不注意身体,621815,0
6699854952608166912,0,2120934508,我也超饿,621000,0
6699824995211249930,0,1813380405,有人，但是只有40分钟吗？,622263,0
6699880404584368764,0,1839232238,哈哈哈哈哈小盆友，可爱,624000,11
6700072119039750327,0,2377075377,吴亦凡长头发真好看,627776,3
6700163146576699271,0,2546562443,茜茜好美，丽坤也好美呀,628000,0
6700008776861938723,0,1240173668,饿你一天，啥都吃的香！,629159,1
6699834371124868911,0,576061952,黄老师真的手艺棒极了！,630844,3
6700012912915456776,0,4070113141,宋茜太搞笑,630000,1
6700002776792608526,0,3873123345,凡凡吃饭好可爱,630929,0
6700142260150719993,0,2814351234,小盆友要有小盆有的亚子,631000,2
6699838416984066215,0,3046491584,宋茜一看就经常这么训小八吧,632000,13
6699831149899393141,0,266635310,以身作则哈哈哈哈哈哈,639000,8
6699831699655207652,0,3527884500,太可爱了哈哈哈茜茜,641892,7
6700006221356390224,0,2875637411,想到了第一集的时候我O和H的那个狠样儿,641959,3
6699844198010051840,0,359085143,活得不如狗系列,641432,4
6700363644240095812,0,380869563,都找我茜😃,641580,0
6700131956524168257,0,3272158344,想亲。。。啊呀呀,641789,0
6699835131334081167,0,2731809208,严格的宋老师 吹走小o😂,642000,7
6699838069091714871,0,3353490642,这是要把她吹下去的意思么😂😂😂,643906,11
6699890257239347064,0,2937567853,来了,644271,0
6700175069405925973,0,1359075209,丽坤一直在聊什么哈哈哈,645000,0
6699996450305776292,0,2193200469,鹿晗吴亦凡黄子韬,646612,2
6699839589510139153,0,2058487518,狗是人生赢家,648000,9
6699844021916392540,0,1475985297,狗吃盐容易掉毛,649000,1
6699842664706725822,0,3512466007,跟我一样，，，吹它。。。,649394,1
6700149007544347801,0,425827285,坤之前和凡凡排过电影嘛 有一个地方只有我们知道,651000,3
6699832988145398000,0,366091572,想当那只狗,651361,0
6699837970307466958,0,1814003515,猫猫狗狗吃盐多的会掉毛,652173,6
6699829341718159413,0,3360302527,美榜排行：丽坤，宋茜，乔恩，祖儿,653000,4
6700072432572363211,0,2377075377,王丽坤给吴亦凡盛面，有道男女主比较温情。,655732,9
6699860828123429820,0,2398111317,狗狗不能让它吃人的食物！,655000,4
6700240748045855885,0,1531157657,陈乔恩你真的是，狗狗都喜欢你。回去怎么和福酱交代,656000,1
6700403213773834487,0,221360016,宋茜好好看,656000,0
6699824707448440710,0,448223142,凡凡吃太多啦,657000,5
6699821700971328933,0,1700049493,吴亦凡和王丽坤挺熟的，以前拍过两部电影的,657000,25
6700404476494220891,0,3529812607,凡凡和丽坤拍过《有一个地方只有我知道》凡凡的银慕初吻,658342,0
6700403969688079399,0,2937591713,哈哈哈哈，我哥直接把碗递给坤姐,658000,0
6699856451551753765,0,482998471,好可爱哈哈哈哈,659885,6
6699846452867883764,0,1880608843,土狗没有不可以吃的，人能吃的都吃，还没灾没病,660848,0
6699850533086817198,0,3292935892,坤姐对凡凡真好,661767,11
6699870882641872109,0,686134893,哈哈，你是妈妈，要以身作则,661000,4
6699837686839625127,0,3225119400,嘎嘎嘎吴亦凡又来了一碗,661877,3
6699987198946213072,0,214685667,哈哈，凡凡可爱,661000,0
6699846246709453418,0,237700957,好可爱,661169,0
6699867068710912483,0,1188048045,丽坤还给吴亦凡盛饭，,662881,10
6700098799376615723,0,824785988,凡凡已经是第二碗面了,662000,2
6699838940970076869,0,2559727780,凡凡太可爱了吧,662000,4
6699890141275230059,0,359334459,那么大高个男的就那么小个碗哪里吃的多啦？！,662941,0
6699995784585844825,0,46815061,以身作则哈哈哈,663749,13
6700125303619821122,0,648821350,坤坤一直在帮忙盛面,663050,0
6699912788637783542,0,2167033158,哈哈哈哈哈哈哈哈一直在吃的凡凡崽,663081,0
6699930522557750629,0,311021982,哈哈哈哈哈哈以身作则,664174,21
6699822328036555200,0,589396038,凡凡第二碗!!!!,664984,13
6699927949872339947,0,1688952310,凡凡跟丽坤挺熟悉的霸气,665000,3
6700006809766911388,0,2125228124,宋茜好温柔啊,666226,8
6699847870207092313,0,1963928620,吃盐会掉毛吧,666128,7
6699843974671752257,0,2053835572,坤坤姐姐太温柔啦,667000,11
6699830814891943674,0,789774310,倒回去看了哈哈哈第二碗,667766,2
6700060767441175127,0,3429275142,宋茜脸好圆，好好看的鼻子,667698,0
6699826605823988157,0,3656980129,小茜太可爱了,668000,5
6699890235764510582,0,359334459,陈乔恩吃了三碗,668344,2
6700394318896554042,0,3437049927,这几只狗就h教的好，从来不上桌,668014,0
6699857598308022171,0,2513074702,h呢？,670000,0
6700014291599962833,0,703409053,这不是土狗，是柴犬啊,671000,1
6699832129151937773,0,155170932,凡凡镜头好少,671000,2
6700347108615995788,0,4233141863,坤坤和凡凡拍过电影,671000,0
6699857452279134061,0,1390143497,凡凡多吃点,671619,1
6700058203345696569,0,3891164022,坤对凡好好,671000,0
6699830338150573270,0,2115336870,看起来那么点，没想到大家都吃得到,672359,2
6700056180416097929,0,3594944739,好喜欢茜茜,672000,1
6699848381308200846,0,201670712,其实他们都只是吃个四分饱我感觉,672518,1
6700405125034283303,0,2396641860,丽坤好像没怎么吃啊,672000,0
6699939331535676385,0,203436502,吴青峰来上,672869,0
6700101247507976459,0,1365450637,凡凡多吃点,673000,1
6700409196663284189,0,1934006185,王和吴一起演过电影的，还有吻戏,673000,0
6699831514971613720,0,2922829878,小朋友要有小朋友的亚子,673373,1
6699832386849975848,0,1969549664,何老师也在吃   哈哈哈,676951,7
6700175241204617978,0,1359075209,喜欢坤坤吴亦凡互动哈哈哈,676000,0
6700149295307156885,0,261715843,柴犬就是日本土狗,676992,0
6699977427895607785,0,2740170632,凡凡好可爱呀,677801,2
6700149333961862582,0,425827285,凡凡你忘记你家肉肉了？,677000,0
6700053543306175019,0,1617006215,这不是土狗好嘛，这是柴犬。真的蠢,680732,2
6700157949666266074,0,3874373448,喜欢乔恩,680824,1
6699865458098176117,0,2031353293,鲨鱼,680836,0
6699850666230803452,0,777854853,前面的朋友 狗最好不要吃太咸的 对身体不好 而且容易有泪痕,684841,5
6699846354083635893,0,1412929940,乔恩吃了三碗😂,684372,2
6699988453076664463,0,2177448900,吴亦凡还问你是谁哈哈哈狗生得到尊重,685988,5
6700070250728974758,0,138842731,鲨鱼预告,685922,0
6699823874224784119,0,148681874,凡凡：我像鲨鱼从不畏惧 保护着你,686000,19
6699836613097799975,0,516722013,你长得和鲨鱼一样 😃,686906,16
6700402827226777423,0,3616276618,够吃吗，这么多人,686397,0
6699825282974059200,0,4201660621,鲨鱼🐟,686981,2
6700389542892915010,0,1278778387,吴亦凡声音好软萌啊这里,686797,0
6699845237392138181,0,24635750,鲨鱼哈哈哈,687949,1
6700019381136223107,0,4117617259,小O这一看就是散养的狗 23333,687862,0
6699837948832630456,0,3225119400,小O：我寻思着你是夸我的吗？？？,688045,7
6699865586947195029,0,2031353293,爱喝牛奶的鲨鱼,688849,5
6699997038716296379,0,1595481740,哈哈哈哈，鲨鱼,688279,0
6699857581128152981,0,1390143497,哈哈哈哈哈凡凡的脑洞太大了,689662,11
6699833679635133463,0,739922680,哈哈哈确实挺像的嘴巴,689877,3
6699845434960633922,0,24635750,吴亦凡 187大高个 哪里胖了站着说话不腰疼,690609,7
6699995745931139127,0,1603328602,哈哈哈哈鲨鱼,690000,3
6699846113565467142,0,2631792890,鲨鱼？？？？？,690000,3
6699899147821650416,0,4273767066,我感觉你在夸我，但是我没有证据,690000,2
6699843497930382018,0,3462766838,鲨鱼？,690522,1
6699834920880683444,0,1504129627,"哈哈哈,什么形容",690875,0
6699941186961548664,0,3062670412,小H呢！,691677,3
6699840126381051667,0,1169652176,梅格妮：我像鲨鱼从不畏惧保护着你,691656,3
6700101384946930061,0,1365450637,哈哈哈哈，凡宝宝这想象力,691000,0
6699989208990909230,0,422667589,凡凡和鲨鱼过不去了,692973,11
6699928108786129928,0,1688952310,你这脑洞哈哈,692000,6
6699845623939195067,0,1615308917,啊啊啊啊啊啊啊啊啊啊啊吴亦凡,692055,0
6699825738240593204,0,30630669,鲨鱼哈哈哈哈哈哈哈哈哈哈哈哈,693759,16
6699965578080831390,0,1667590862,声音好小,693697,2
6699826150557454184,0,222576660,鲨鱼,693842,0
6699979352040957619,0,28149852,哈哈哈哈哈脑洞凡,694000,0
6699986743679679375,0,1756987228,脑洞凡,695461,2
6699853741427388739,0,415619919,凡的脑袋瓜真的想的不一样xsl,696745,5
6699853664117977379,0,3339100065,吴亦凡你这想象力,696039,5
6700132197042337032,0,3272158344,啊呀。宋茜好好看,696420,0
6700011920778008510,0,3369983148,哈哈哈哈哈哈哈哈哈哈哈或或,696626,0
6700072733220074214,0,2377075377,对于吴亦凡来说，鲨鱼是个形容词，形容帅，强大。,697637,1
6699844868024950471,0,2181741963,凡凡好可爱啊！,697677,1
6700060913470063350,0,3429275142,脆脆鲨,697192,0
6699857649847629751,0,1390143497,可爱凡凡的脑洞,698072,2
6700394546529821014,0,3437049927,h不上桌吃饭不会来,699961,0
6699840074841444065,0,2980984274,看的我好饿呀！,699496,1
6700353168814854156,0,506025354,有没有rap,699060,0
6699978316953838629,0,97336226,h呢,699527,0
6699967549470821238,0,1274257775,吴亦凡天马行空,701000,2
6699852117929750166,0,202723792,我们家的狗长得像鳄鱼😂,701947,2
6700140855696413018,0,841377444,后期是拜冰的后期吗？背景音乐这么大声,701615,0
6700124221288061636,0,1596991492,哈哈,703892,0
6700039627612113448,0,3602969442,哈哈哈凡凡的形容,704374,2
6699823698131124758,0,1244622893,吴亦凡,705408,1
6700147414111479643,0,4266162055,王丽坤很安静啊！,706906,2
6700046495264832548,0,2944803164,凡凡太好笑了,706000,1
6700042793003016699,0,1101509548,希望青峰来,706541,0
6699828362465614606,0,1331962961,瓢哥这个笑死我了,707692,79
6699841711223985281,0,305324597,没有感情的吃饭机器,707860,41
6699943991575193618,0,706324879,哈哈哈宋茜啥都知道啊,708000,31
6700056944920277435,0,1791705618,这是土狗?这是纯种柴犬啊,708364,0
6700009227833506205,0,1267995835,不吃饱哪有力气干农活啦,708631,0
6699822761828252789,0,807055910,凡凡，你少吃点吧，看你的脸都圆成什么样了,709119,11
6699992589130173985,0,4146807279,吴亦凡笑死我了  可爱,709796,7
6699845250277040073,0,4240050430,前面的你不知道凡哥是个吃货么，反正他健康就好,709940,3
6700025067672939016,0,1670974610,宋茜真的一直有看诶哈哈哈哈哈,711000,30
6699830497064363428,0,230118158,hhhhhh宋茜看过,711058,29
6699845782852985110,0,1615308917,哈哈哈哈吴亦凡,711397,2
6699838468523673827,0,3353490642,宋茜你是节目的老粉了吧😂,712061,87
6699838253775308784,0,3225119400,哭了 凡凡吃点面都要被说 怎么了怎么了 脸肉肉的多可爱啊,712259,2
6699831682475338450,0,2521842940,宋茜看过第一期,713000,22
6699831098359785520,0,789774310,多吃点啊凡哥，太瘦了,713586,4
6699857748631877594,0,1390143497,社会我瓢哥,713744,2
6699830883611420482,0,1676620071,凡笑的好可爱,713013,2
6700081593737613753,0,2973852742,茜茜公主用心了,713821,0
6699833589440820148,0,2286373228,凡凡多吃点,713832,1
6699833804189185206,0,739922680,凡凡太可爱了,714768,5
6699834079067092458,0,501271092,多可爱,714770,0
6699853346290397358,0,2358851317,来了蘑菇屋还不能多吃点？？？？吴亦凡的脸也没圆到哪吧，网友真严格,715018,10
6699904181523321656,0,1085947142,只有H是训练过的会好一点,715251,1
6700349513797683054,0,3893605668,宋茜你是节目的铁粉吧哈哈哈哈哈哈哈哈,715433,0
6699935672223539395,0,1154616165,宋茜知道的很多啊,715197,10
6700007475486844101,0,1457407098,宋茜肯定预习过节目 ,717134,13
6699849364855712123,0,2755397448,那个碗也没多大，每次还没盛满，凡凡没有吃很多啦,717000,7
6700028611020970033,0,1480969296,小凡一定要多吃点啊！！！,717415,5
6699829711085347310,0,1423166521,宋茜是向往的铁粉呀 ,718000,39
6700170877517840439,0,1067863751,凡凡这发型好像高老师啊,718000,0
6700132291531617613,0,3272158344,宋茜你啥都知道,718638,4
6700120385882263252,0,1680511210,瓢哥是么得感情的吃饭机器,718000,0
6699842007576728968,0,4251596208,凡哥多吃点 胖点好,718133,0
6699831201439000748,0,789774310,凡凡吃胖了更可爱,718349,0
6699841706929017983,0,3273804492,凡凡多吃点呀，把我的那份也吃掉，还有玩的开心呀,719813,1
6699874486119434029,0,1999442492,现在有人吗😜,719356,0
6700157919601494980,0,3632730817,刚好宋茜这期估计已经放完第一期，第二期可能还没开始,720665,0
6700050446634750535,0,2761738752,是在说像法鲨,720729,0
6700041143735571869,0,25560234,h呢,720071,0
6699998391630995748,0,968156932,瓢都上熱搜了知道不奇怪啊,720570,0
6699944352352446596,0,706324879,宋茜认真看节目啦,720000,0
6699840212280397654,0,1522595674,我觉得187的大个子吃这么点不多啊,720000,0
6699982641985908647,0,3846713407,可爱,721813,0
6699824557124585146,0,1779801896,我凡胖了好喜感,722499,7
6700351725705841833,0,1007008390,"加油加油加油
加油加油加油",723868,0
6699851185921846525,0,2352294676,怎么了...真人很瘦的好吗,724000,8
6699985742952298656,0,1695322845,彭彭好幸福,724628,1
6699854883888690146,0,3380342660,拔萝卜拔萝卜嘿呦嘿呦拔萝卜,724273,1
6699844442823187885,0,3573948249,宋茜看节目了,725812,7
6699853823031767394,0,2358851317,我个人觉得吴亦凡五月初拍这个，接近188的个子这个真的不算胖啊，为啥要这么严格,726964,3
6699987040032422991,0,1964952715,以为自己手机响了,726438,1
6700362622037878690,0,3443212421,吴亦凡还瘦？都快像高晓松了,728000,1
6699841779943462076,0,2205214186,吴亦凡好可爱,728424,1
6700224873846726246,0,2119274837,H去哪里了？,728050,0
6699907067741344795,0,2844340561,凡凡多吃点，没事，真爱粉一样喜欢你,729000,5
6699850928223808649,0,3292935892,身体健康就行，反正他这几年也不拍戏,731992,5
6699843923132144656,0,540782752,凡凡是最近没打球，又胖回去了吗,731114,2
6699861468073557103,0,826564375,这是正片呀，怎么感觉像看预告,731000,1
6699925643474901726,0,1239080461,终于等到了凡凡,732941,1
6700123284985190337,0,3898278271,为什么黄磊一直不吃,732000,0
6699853067117523003,0,3213283733,哈哈哈三碗,733000,3
6699822255022111041,0,1171132270,第一,733000,0
6699837433436554359,0,4171126748,乔恩厉害了，吃三碗面,734032,2
6699823225684721499,0,2044418815,宋茜小可爱,734000,3
6700241241967095004,0,1531157657,陈乔恩你又忘记自己是女艺人了啊,734000,1
6700323404691478187,0,2292170072,茜茜做过功课的,734330,0
6699822306561718678,0,1171132270,第一☝️ 竟然没人,734000,0
6699854995557839886,0,3380342660,陈乔恩你可真能吃哈哈哈哈,735824,2
6699821898539824876,0,2440973867,还是只有我一个,735001,1
6699984072210019235,0,3602039905,王丽坤真的好内向,736000,4
6699834826391402831,0,576061952,凡凡多吃点~哈哈哈，黄老师的手艺不容错过~,737145,4
6700112216854459436,0,32868388,利坤好低调啊,737000,1
6699987890435948239,0,1028258892,老吴多吃点,737145,0
6699976491592736590,0,2794926386,这是plus版，不是正片哦,737167,0
6700071616528576203,0,964103619,好漂亮的水声  我也是醉了  怎么能用好漂亮呢,738348,0
6699825188484778552,0,312766383,啊凡,738000,0
6699823290109231042,0,2044418815,小茜姐姐真好看,739000,4
6700176327831345063,0,3390942363,第七期了，彭彭就没带过隐形眼镜,739000,0
6700021657468896110,0,2571057659,哥哥多吃一些，放松心情，注意身体,739377,0
6699822345216424418,0,1171132270,好多重复,739000,1
6699980855279512246,0,722906685,这是plus版,739468,0
6699833632390493160,0,3779547210,第一在这里啦,740000,0
6699994835398071653,0,243993133,这是plus版！不要看错啦,741940,3
6699837222983156643,0,2705320901,还要带手套🤔,741000,1
6700197892862158519,0,3146382227,好漂亮的水声？？？哈哈,742797,0
6699838399804197007,0,2900118827,丽坤小姐姐,742000,1
6700007587155994109,0,1457407098,宋茜这发型好看,742725,0
6699881018764692168,0,1839232238,宋茜皮肤为啥那么好，好白好嫩，羡慕,743000,6
6699843944606981158,0,613428621,这里就没人吗？,743278,0
6699828568624045115,0,2483463149,对就你一个,744372,0
6699829354603061309,0,3824646813,宋茜好美,746182,1
6700151515805250893,0,2381319881,吴亦凡又在打酱油，不知道他来做什么。干活都不见他,746803,0
6699828577213979725,0,3665828071,没人吗,746000,0
6700052422319709349,0,599867654,我觉得我看到评论，我要变成键盘侠了,747420,0
6700381172001645469,0,562716278,好美,748000,0
6700019892237332715,0,3427570539,各位姐姐们撸起袖子加油干,748259,0
6699826026003402430,0,1222821224,都没有见到吴亦凡的镜头多,748004,0
6699830737582532262,0,2062932525,一直在看你说只有你一个人,749000,0
6699826356715884675,0,3141389985,难怪说没有人!好晚了,749000,0
6699826773327712923,0,66972241,漂亮的水声😂😂😂,750953,6
6699928538282859604,0,3598792665,凡凡好瘦啊！多吃点。。。超级爱我们的大宝贝儿啦！凡凡咋这么可爱啊！,750039,1
6700395783480403800,0,1843240654,声音一会儿大一会儿小的,750369,0
6699930956349447589,0,311021982,宋茜元气满满的样子很喜欢,751460,9
6700272260220909834,0,585210096,这是plus版，不是正片,752000,0
6700154281764192052,0,472684658,宋茜漂亮,752146,0
6700132437560505806,0,3272158344,宋茜腰伤欸。。。拔萝卜腰好痛的,752841,0
6699970659027145176,0,1822680399,蓝光很糊啊,752000,0
6699846942494155810,0,237700957,拔萝卜换钱钱啦,752055,0
6700007630105667195,0,1457407098,宋茜好白啊,753052,1
6699944549920942253,0,706324879,宋茜真的超级元气满满,756000,8
6700085691136417678,0,2736604489,承包我宋茜,756757,0
6700205915861073240,0,1860522417,彭彭,758018,0
6699823930059359059,0,1244622893,快来看吴亦凡,758906,1
6700165534578518405,0,2426252114,这像素,758112,0
6700002639353654952,0,898679377,白羊座都腼腆拉,758497,0
6699826554284380536,0,3141389985,失眠来看剧🍮🍮🍮好喜欢的这样的生活状态,758000,0
6699831248683641054,0,1859455639,妹妹,758002,0
6699838571602889029,0,2696565953,总觉得这些萝卜很老的,760890,1
6700312113222453916,0,2498273360,来了,760000,0
6699859286230170087,0,660519356,都开花了，老了,761000,1
6699826696018301492,0,3861902929,确定不是刚种的？,762751,2
6699839520790662345,0,4084546302,深夜来包辣条提提神,762000,1
6699952285157044697,0,2828624997,开花的萝卜？？？？,763000,1
6700090995421032685,0,3234617145,这是留的种子吧,763000,0
6699959483522235492,0,96004498,来了,763326,0
6700151644654269892,0,4194149656,宋茜真的性格好好,764185,0
6699855777241888034,0,2181142225,来了来了，彭彭和茜茜,765112,1
6700166041384659881,0,4160506339,那里打酱油了，凡凡也有在做事好吗，节目录制放出来是分开来地,766000,2
6700170645589606194,0,3270197186,好看,766000,0
6700058671497132387,0,2302738658, 确定这个留着种子的萝卜能吃。,768223,1
6699939855521686614,0,262754719,美白达人宋茜,768349,1
6699823586461974906,0,4243495137,刷一遍,768832,0
6700051065110041956,0,3474656811,开花的萝卜不是都老了 还能吃吗,770000,1
6700191012324544271,0,1036551040,哈哈,771978,0
6699873249168852577,0,2622589574,说刚种的傻吗，土弄松了可以长得大点又好,772174,9
6700002811152346922,0,3811091730,太老了吧,772933,0
6699983715727733439,0,335920601,莫名的尴尬！,773591,0
6699832382555008551,0,67977072,你不是一个人,773000,0
6700100629032685310,0,2185070559,"糊的跟极速一样的蓝光
",774502,0
6699983745792504532,0,335920601,特别尴尬,774876,0
6699916679878154040,0,3050040248,这萝卜能 吃吗，老了好不,774729,0
6700108892549769579,0,3125152734,萝卜都长花了，好老😂,775390,2
6700202896499062181,0,1988503096,哈哈,775556,0
6699903060536857332,0,96769158,头一次看见萝卜怎么容易就拔出来,775000,0
